"USERID","CUST_PROD_ID","GRADEID","SUBTESTID","DATETIMESTAMP"
"5600021","5001","10005","2002",
"5599911","5001","10005","2001",
"5595693","5001","10005","2001",
"5588506","5001","10005","2001",
"5591322","5001","10005","2001",
"5591329","5001","10005","2002",
"5596456","5001","10005","2002",
"5596456","5001","10005","2001",
"5596112","5001","10005","2001",
"5598842","5001","10005","2002",
"5599418","5001","10005","2001",
"5599419","5001","10005","2002",
"5595882","5001","10005","2002",
"5595508","5001","10005","2002",
"5588552","5001","10005","2002",
"5588268","5001","10005","2002",
"5588280","5001","10005","2002",
"5588590","5001","10005","2002",
"5588599","5001","10005","2001",
"5592124","5001","10005","2002",
"5588220","5001","10005","2001",
"5588226","5001","10005","2002",
"5588209","5001","10005","2001",
"5588225","5001","10005","2002",
"5588208","5001","10005","2001",
"5588375","5001","10005","2002",
"5588378","5001","10005","2001",
"5588380","5001","10005","2001",
"5588369","5001","10005","2002",
"5600135","5001","10005","2001",
"5598776","5001","10005","2001",
"5600145","5001","10005","2002",
"5599951","5001","10005","2002",
"5599952","5001","10005","2002",
"5594744","5001","10005","2002",
"5588478","5001","10005","2001",
"5592463","5001","10005","2001",
"5592578","5001","10005","2001",
"5592468","5001","10005","2001",
"5592457","5001","10005","2002",
"5588341","5001","10005","2002",
"5588356","5001","10005","2001",
"5588346","5001","10005","2001",
"5599949","5001","10005","2001",
"5599948","5001","10005","2001",
"5592301","5001","10005","2002",
"5588459","5001","10005","2001",
"5592239","5001","10005","2001",
"5588339","5001","10005","2002",
"5590904","5001","10005","2002",
"5592115","5001","10005","2002",
"5588641","5001","10005","2002",
"5588635","5001","10005","2001",
"5588636","5001","10005","2001",
"5588440","5001","10005","2001",
"5588471","5001","10005","2001",
"5588288","5001","10005","2002",
"5588290","5001","10005","2001",
"5592481","5001","10005","2001",
"5592554","5001","10005","2002",
"5591574","5001","10005","2001",
"5599257","5001","10005","2002",
"5600134","5001","10005","2002",
"5599336","5001","10005","2002",
"5592011","5001","10003","2002",
"5600084","5001","10005","2002",
"5587612","5001","10003","2001",
"5587631","5001","10003","2001",
"5592018","5001","10003","2002",
"5591854","5001","10005","2002",
"5591947","5001","10005","2001",
"5591851","5001","10005","2002",
"5592153","5001","10003","2002",
"5591652","5001","10003","2001",
"5587728","5001","10003","2002",
"5591613","5001","10005","2001",
"5587373","5001","10003","2001",
"5591901","5001","10003","2002",
"5599627","5001","10005","2001",
"5592077","5001","10005","2002",
"5591713","5001","10005","2001",
"5593010","5001","10003","2001",
"5599280","5001","10005","2001",
"5592092","5001","10005","2002",
"5591655","5001","10003","2002",
"5591660","5001","10003","2001",
"5592136","5001","10003","2002",
"5592136","5001","10003","2001",
"5591552","5001","10003","2002",
"5592996","5001","10003","2002",
"5593001","5001","10003","2001",
"5595371","5001","10006","2001",
"5595487","5001","10006","2001",
"5597130","5001","10006","2002",
"5595896","5001","10006","2001",
"5595902","5001","10006","2002",
"5595093","5001","10006","2002",
"5595188","5001","10006","2002",
"5595313","5001","10006","2002",
"5596416","5001","10006","2002",
"5599548","5001","10006","2001",
"5599536","5001","10006","2002",
"5599542","5001","10006","2001",
"5600122","5001","10006","2002",
"5600124","5001","10006","2001",
"5599079","5001","10006","2002",
"5599079","5001","10006","2001",
"5596039","5001","10006","2002",
"5596040","5001","10006","2002",
"5599552","5001","10006","2001",
"5599550","5001","10006","2001",
"5591339","5001","10006","2002",
"5599916","5001","10006","2002",
"5599913","5001","10006","2001",
"5599948","5001","10006","2001",
"5598726","5001","10006","2001",
"5599559","5001","10006","2001",
"5599296","5001","10006","2001",
"5599416","5001","10006","2002",
"5598976","5001","10006","2002",
"5591564","5001","10006","2001",
"5595197","5001","10006","2001",
"5599106","5001","10006","2001",
"5598996","5001","10006","2002",
"5594946","5001","10006","2002",
"5599541","5001","10006","2002",
"5588270","5001","10006","2001",
"5588554","5001","10006","2001",
"5588214","5001","10006","2002",
"5591923","5001","10006","2002",
"5592218","5001","10006","2002",
"5591160","5001","10006","2001",
"5592580","5001","10006","2002",
"5592578","5001","10006","2001",
"5592470","5001","10006","2001",
"5588465","5001","10006","2001",
"5588385","5001","10006","2001",
"5591627","5001","10006","2001",
"5588471","5001","10006","2001",
"5588480","5001","10006","2002",
"5592004","5001","10006","2002",
"5591607","5001","10006","2001",
"5592295","5001","10006","2002",
"5592302","5001","10006","2001",
"5592087","5001","10006","2001",
"5591036","5001","10006","2002",
"5591035","5001","10006","2001",
"5592239","5001","10006","2002",
"5588353","5001","10006","2002",
"5592485","5001","10006","2001",
"5592560","5001","10006","2002",
"5588322","5001","10006","2002",
"5588343","5001","10006","2001",
"5599743","5001","10006","2001",
"5588223","5001","10006","2002",
"5592079","5001","10006","2001",
"5588279","5001","10006","2002",
"5588289","5001","10006","2002",
"5588420","5001","10006","2001",
"5599257","5001","10006","2002",
"5592659","5001","10006","2001",
"5592369","5001","10004","2002",
"5592268","5001","10004","2001",
"5592265","5001","10004","2002",
"5592373","5001","10004","2002",
"5592372","5001","10004","2001",
"5599612","5001","10006","2001",
"5592505","5001","10004","2001",
"5600176","5001","10006","2002",
"5591411","5001","10004","2001",
"5591309","5001","10004","2001",
"5599875","5001","10006","2002",
"5591093","5001","10004","2001",
"5591094","5001","10004","2002",
"5598503","5001","10006","2001",
"5598589","5001","10006","2002",
"5599280","5001","10006","2002",
"5598796","5001","10006","2001",
"5592753","5001","10004","2002",
"5599412","5001","10006","2002",
"5587612","5001","10004","2002",
"5587628","5001","10004","2001",
"5591774","5001","10004","2002",
"5591665","5001","10004","2001",
"5591671","5001","10004","2002",
"5599513","5001","10006","2001",
"5591535","5001","10004","2002",
"5587663","5001","10004","2002",
"5587368","5001","10004","2001",
"5587364","5001","10004","2001",
"5587356","5001","10004","2002",
"5599652","5001","10006","2001",
"5600013","5001","10006","2001",
"5592394","5001","10004","2002",
"5599405","5001","10006","2001",
"5587626","5001","10004","2002",
"5599993","5001","10006","2001",
"5598580","5001","10006","2001",
"5598515","5001","10006","2001",
"5593889","5001","10004","2001",
"5593858","5001","10004","2001",
"5593956","5001","10004","2002",
"5593959","5001","10004","2002",
"5594229","5001","10004","2002",
"5587447","5001","10004","2001",
"5593718","5001","10004","2001",
"5593419","5001","10004","2001",
"5593029","5001","10004","2002",
"5593051","5001","10004","2001",
"5594101","5001","10004","2001",
"5593655","5001","10004","2001",
"5593655","5001","10004","2002",
"5593749","5001","10004","2001",
"5594273","5001","10004","2001",
"5594263","5001","10004","2002",
"5593471","5001","10004","2001",
"5593582","5001","10004","2001",
"5593569","5001","10004","2001",
"5593467","5001","10004","2001",
"5594410","5001","10004","2001",
"5593480","5001","10004","2002",
"5593483","5001","10004","2001",
"5593529","5001","10004","2002",
"5593531","5001","10004","2001",
"5587633","5001","10004","2001",
"5589195","5001","10004","2001",
"5593908","5001","10004","2001",
"5589132","5001","10004","2002",
"5595003","5001","10004","2001",
"5593812","5001","10004","2002",
"5593955","5001","10004","2001",
"5594172","5001","10004","2002",
"5593207","5001","10004","2002",
"5594997","5001","10004","2001",
"5594517","5001","10004","2001",
"5589451","5001","10004","2001",
"5593807","5001","10004","2002",
"5589126","5001","10004","2001",
"5587750","5001","10004","2002",
"5587750","5001","10004","2001",
"5594654","5001","10004","2001",
"5593577","5001","10004","2001",
"5593702","5001","10004","2001",
"5593690","5001","10004","2001",
"5592756","5001","10004","2002",
"5589788","5001","10004","2002",
"5590542","5001","10004","2002",
"5588923","5001","10004","2001",
"5587906","5001","10004","2001",
"5589897","5001","10004","2001",
"5589889","5001","10004","2001",
"5590674","5001","10004","2002",
"5589891","5001","10004","2002",
"5589872","5001","10004","2001",
"5588078","5001","10004","2001",
"5588170","5001","10004","2001",
"5589654","5001","10004","2001",
"5589655","5001","10004","2001",
"5588930","5001","10004","2001",
"5589171","5001","10004","2001",
"5590630","5001","10004","2001",
"5588924","5001","10004","2002",
"5588924","5001","10004","2001",
"5587941","5001","10004","2002",
"5590734","5001","10004","2002",
"5590670","5001","10004","2002",
"5590858","5001","10004","2001",
"5590865","5001","10004","2001",
"5598097","5001","10004","2002",
"5589042","5001","10004","2001",
"5587826","5001","10004","2001",
"5587815","5001","10004","2002",
"5590889","5001","10004","2001",
"5590895","5001","10004","2001",
"5590460","5001","10004","2002",
"5588818","5001","10004","2001",
"5588857","5001","10004","2002",
"5590480","5001","10004","2001",
"5588184","5001","10004","2002",
"5588184","5001","10004","2001",
"5590721","5001","10004","2001",
"5587927","5001","10004","2002",
"5590717","5001","10004","2002",
"5590447","5001","10004","2002",
"5587791","5001","10004","2001",
"5588103","5001","10004","2002",
"5588994","5001","10004","2001",
"5588729","5001","10004","2001",
"5589941","5001","10004","2001",
"5597166","5001","10004","2002",
"5597180","5001","10004","2001",
"5597863","5001","10004","2001",
"5597867","5001","10004","2001",
"5588755","5001","10004","2001",
"5598027","5001","10004","2001",
"5598250","5001","10004","2002",
"5597169","5001","10004","2001",
"5597242","5001","10004","2001",
"5588737","5001","10004","2001",
"5590452","5001","10004","2002",
"5598287","5001","10004","2002",
"5588906","5001","10004","2002",
"5598257","5001","10004","2001",
"5598029","5001","10004","2001",
"5590870","5001","10004","2002",
"5588743","5001","10004","2001",
"5595986","5001","10004","2001",
"5595988","5001","10004","2002",
"5590111","5001","10004","2001",
"5597232","5001","10004","2001",
"5598381","5001","10004","2001",
"5596631","5001","10004","2001",
"5596632","5001","10004","2002",
"5596773","5001","10004","2001",
"5596764","5001","10004","2001",
"5597276","5001","10004","2001",
"5595154","5001","10004","2001",
"5595033","5001","10004","2001",
"5595621","5001","10004","2002",
"5595387","5001","10004","2001",
"5595984","5001","10004","2002",
"5590826","5001","10002","2001",
"5588565","5001","10002","2002",
"5588566","5001","10002","2002",
"5598990","5001","10002","2001",
"5599426","5001","10002","2001",
"5600159","5001","10002","2001",
"5600160","5001","10002","2002",
"5600048","5001","10002","2001",
"5591451","5001","10002","2001",
"5598900","5001","10002","2001",
"5598900","5001","10002","2002",
"5596388","5001","10002","2001",
"5591450","5001","10002","2001",
"5591333","5001","10002","2002",
"5599136","5001","10002","2002",
"5599136","5001","10002","2001",
"5600148","5001","10002","2002",
"5600148","5001","10002","2001",
"5592439","5001","10002","2002",
"5592437","5001","10002","2002",
"5592439","5001","10002","2001",
"5588231","5001","10002","2001",
"5591270","5001","10002","2001",
"5591933","5001","10002","2001",
"5599133","5001","10002","2001",
"5599454","5001","10002","2001",
"5588580","5001","10002","2002",
"5600157","5001","10002","2002",
"5600155","5001","10002","2002",
"5600151","5001","10002","2002",
"5600156","5001","10002","2002",
"5588558","5001","10002","2002",
"5588558","5001","10002","2001",
"5592073","5001","10002","2001",
"5592069","5001","10002","2001",
"5588576","5001","10002","2001",
"5591805","5001","10002","2001",
"5591565","5001","10002","2001",
"5600058","5001","10002","2002",
"5591972","5001","10002","2002",
"5592072","5001","10002","2001",
"5588404","5001","10002","2001",
"5588402","5001","10002","2001",
"5592716","5001","10002","2002",
"5592341","5001","10002","2002",
"5592666","5001","10002","2001",
"5596512","5001","10002","2002",
"5596512","5001","10002","2001",
"5596411","5001","10002","2002",
"5596414","5001","10002","2002",
"5599216","5001","10002","2001",
"5599216","5001","10002","2002",
"5588639","5001","10002","2002",
"5592350","5001","10002","2002",
"5591730","5001","10002","2002",
"5590908","5001","10002","2001",
"5590903","5001","10002","2001",
"5590920","5001","10002","2001",
"5598472","5001","10002","2001",
"5588294","5001","10002","2001",
"5592209","5001","10002","2001",
"5592309","5001","10002","2002",
"5592309","5001","10002","2001",
"5591716","5001","10002","2001",
"5592224","5001","10002","2001",
"5591453","5001","10002","2001",
"5592189","5001","10002","2001",
"5592231","5001","10002","2002",
"5591807","5001","10002","2002",
"5599448","5001","10002","2002",
"5599121","5001","10002","2002",
"5591954","5001","10002","2002",
"5592280","5001","10002","2002",
